model,resp_id,orig_idx,domain,mean_surprisal,n_tok,gap,jsd_noctx,chunk_drops,chunk_jsds,sent_type,label,sent_text
ragbench_Qwen2.5-0.5B-Instruct,12,12,pubmedqa,1.6716294288635254,22,1.0553008317947388,0.11458324640989304,"[0.6012023079463027, 0.041620727574230514, 0.006635695428650995, 0.03368912615273571]","[0.06938076665921306, 0.005647298337056451, 0.002653007056613371, 0.00395330665758758]",none,0,"Yes, the study mentioned in the context indicates that Functional Reach (FR) is intended to assess dynamic balance."
ragbench_Qwen2.5-0.5B-Instruct,12,12,pubmedqa,0.8878647685050964,19,2.1100404262542725,0.27049708366394043,"[2.030922629064758, 0.06741546353211895, -0.01729678201234875, 0.02932641023117436]","[0.2821928820125514, 0.01076052620630052, 0.003988619639699209, 0.003683664034329731]",none,0,The study examined the extent to which FR measures dynamic balance and also described movement strategies used during FR.
ragbench_Qwen2.5-0.5B-Instruct,12,12,pubmedqa,0.3893122971057892,21,1.957069754600525,0.2657376825809479,"[0.5430132778793839, 2.070183111832843, 0.1948171502832944, 0.01920818780248131]","[0.06260204339300149, 0.2566200532947689, 0.018975096796539435, 0.005636727544264258]",none,1,"Additionally, the study measured associations between measures of static and dynamic balance and performance of mobility tasks in older adults."
ragbench_Qwen2.5-0.5B-Instruct,12,12,pubmedqa,0.6402135491371155,28,1.2503474950790405,0.203682541847229,"[0.16300531711645558, 0.06207738119805332, -0.00413547957370091, 1.0444135925749183]","[0.022972272776054785, 0.018517796635413624, 0.006191591607911765, 0.17537590560459648]",none,1,"The results of the study showed significant improvements in dynamic balance and sensory integration capabilities in the intervention group, indicating that FR can indeed measure dynamic balance."
ragbench_Qwen2.5-0.5B-Instruct,13,13,pubmedqa,1.2812821865081787,42,0.9461950659751892,0.10391906648874283,"[0.7811411954040804, -0.016972865787238334, 0.01740178562107801, 0.03340217205630411]","[0.09639373113735755, 0.00371999679995026, 0.0025999614192994073, 0.0029447168922072955]",none,0,"Based on the provided context, obliterative bronchiolitis (OB) is described as an airway-based pathology associated with acute rejection, while problematic severe asthma (PSA) is not specifically mentioned."
ragbench_Qwen2.5-0.5B-Instruct,13,13,pubmedqa,1.9422259330749512,31,1.4078673124313354,0.16548039019107819,"[-0.1281085901507815, 0.3986476462304117, 0.17246159268817732, -0.07568099807547461]","[0.04053512355344977, 0.058798422552524335, 0.029723559993741336, 0.006616794004179199]",none,0,"The study focuses on histological and clinical aspects of OB after lung transplantation, with survival rates and factors such as bronchial artery revascularization impacting outcomes."
ragbench_Qwen2.5-0.5B-Instruct,13,13,pubmedqa,0.7151020169258118,24,0.1486973613500595,0.03352067247033119,"[0.07752990893459355, 0.07299977855594382, 0.01539143679777529, 0.008336487677903884]","[0.008501111003146397, 0.0032292130738582614, 0.0021990803553345963, 0.004034221305782164]",none,0,"The information does not directly address the clinical, radiological, and physiological differences between OB and PSA in adolescents and young adults."
ragbench_Qwen2.5-0.5B-Instruct,13,13,pubmedqa,1.1028276681900024,33,1.6049388647079468,0.17730440199375153,"[-0.09345630804807914, -0.08625821214379605, 1.3527521246732883, -0.0788954856193]","[0.011384462729148998, 0.0093409511989166, 0.10372633067445211, 0.006426359142051986]",none,0,"However, it does mention that OB is correlated to rejections, infections, observation time post-transplant, and the development of bronchiolitis obliterans syndrome."
ragbench_Qwen2.5-0.5B-Instruct,13,13,pubmedqa,1.5875967741012573,18,0.22280579805374146,0.02710673026740551,"[0.1390588124041743, 0.04060312271273384, 0.05763867602622162, -0.03460596213133411]","[0.009290271691043017, 0.0018961742071547229, 0.0066385594595380504, 0.0027736796381658576]",none,0,"On the other hand, no direct correlation between PSA and OB is established in the text provided."
ragbench_Qwen2.5-0.5B-Instruct,13,13,pubmedqa,1.5471194982528687,47,0.3545571565628052,0.04096969589591026,"[0.014250668781274494, 0.022008596133673564, 0.05532668916226186, 0.265598574299068]","[0.008247030657738387, 0.0037665682337687263, 0.0027223112635336756, 0.024042520819808063]",none,0,"Therefore, while the given context offers insights into OB, lung transplantation outcomes, and clinical issues related to COPD and asthma in older individuals, it does not directly address the specifics of the early origins of the overlap syndrome between OB and PSA in adolescents and young adults."
ragbench_Qwen2.5-0.5B-Instruct,14,14,finqa,1.2432208061218262,60,0.32412293553352356,0.07787291705608368,"[-0.005727247573910669, 0.028313404127402464, 0.021298602850583846, 0.003714152590206747, 0.23979409959938494]","[0.005740728257721154, 0.0022915503149609625, 0.0021736362426660587, 0.004438811174289488, 0.06319238377157793]",none,0,"To calculate the percentage of future commitments for service, maintenance, and other business enhancement capital expenditure contracts that are paid in the first year to the third year, we need to add up the amounts for less than 1 year and 1-3 years from the ""other"" category in the context."
ragbench_Qwen2.5-0.5B-Instruct,14,14,finqa,3.1343297958374023,4,-0.1095624566078186,0.05910145118832588,"[0.1536913551390171, 0.06731615960597992, 0.09128443151712418, 0.07930837571620941, -0.4535163529217243]","[0.005044117075158283, 0.0064499753643758595, 0.006536173750646412, 0.0052416371763683856, 0.026348387473262846]",none,0,From the given context:
ragbench_Qwen2.5-0.5B-Instruct,14,14,finqa,1.6706047058105469,15,-0.20529428124427795,0.07627031952142715,"[0.010142719532207896, -0.02461974182903456, 0.029165759647730737, 0.002003565721679479, -0.09892214587889611]","[0.01147855897268831, 0.007536724202918776, 0.00710828459429346, 0.012446700516450922, 0.07716222571907565]",none,0,"- For less than 1 year: $248,107"
ragbench_Qwen2.5-0.5B-Instruct,14,14,finqa,0.9640874862670898,15,0.05047985538840294,0.01091879140585661,"[-0.0009508719221533586, 0.0028037483183046183, 0.0017149871836105981, 0.0007853996474295854, 0.05534776759644349]","[7.635724456728591e-05, -1.4772879997811591e-05, -3.840567866670123e-05, 3.268547531358005e-05, 0.008382466920496275]",none,0,"- For 1-3 years: $433,161"
ragbench_Qwen2.5-0.5B-Instruct,14,14,finqa,0.462516188621521,32,0.01741204783320427,0.010945944115519524,"[-0.004329346044414706, -0.03809495691450593, -0.044595607498422396, -0.018859856720268908, 0.015100608722605102]","[0.000593114215876156, 0.0006534382648908377, 0.0007971763182936797, 0.00035407907270812444, 0.005951915469706748]",none,0,"Adding these two amounts gives us $248,107 + $433,161 = $681,268."
ragbench_Qwen2.5-0.5B-Instruct,14,14,finqa,1.024560570716858,45,0.21986664831638336,0.06359850615262985,"[0.09492465570672519, 0.05378546042678257, 0.03751231224483086, 0.039305868092924356, 0.19496804716893368]","[0.027891149008367696, 0.001932711890488766, 0.0023150692294924132, 0.001836101143999258, 0.04267793901930822]",none,0,"To calculate the percentage, we need to divide this total amount by the total future commitments for these contracts, which is $1,381,518 (the total from the ""other"" category in the context)."
ragbench_Qwen2.5-0.5B-Instruct,14,14,finqa,0.6407997608184814,8,-0.0829559713602066,0.006393462419509888,"[0.002999831340275705, -0.00239051494281739, -0.004369673086330295, -0.01779398159123957, 0.08338149706833065]","[0.0006164204360175063, 0.000827454745376599, 0.000479309885577095, 0.0008380072370073322, 0.0037721151020377874]",none,0,"Therefore, the percentage is calculated as follows:"
ragbench_Qwen2.5-0.5B-Instruct,14,14,finqa,0.009213765151798725,14,-0.003400190034881234,0.00044578342931345105,"[-0.0007881389049414013, -0.0005132556709993098, -0.0008176099155597123, -0.0008224784053579372, 1.248861216091817e-05]","[4.61294416140845e-05, 1.1424086894505439e-05, 1.4842127368654343e-05, 1.6176654036874944e-05, 0.0002451422385425823]",none,0,"($681,268 / $1,381,518) * 100 ≈ 49.33%"
ragbench_Qwen2.5-0.5B-Instruct,15,15,hotpotqa,0.3297135531902313,29,0.712279200553894,0.1452256143093109,"[0.10981476771773706, 0.09943604919304751, 0.10290468172601762, 0.6427494558010949, 0.0643035312447143]","[0.00876162169744679, 0.00494000142987653, 0.04703805993361537, 0.055772801767394915, 0.007881693889438449]",none,1,"Śivarāma Swami conducts courses on Vaishnava Theology at Bhaktivedanta Manor in Hertfordshire, England."
ragbench_Qwen2.5-0.5B-Instruct,16,16,pubmedqa,1.8697874546051025,26,1.1217728853225708,0.15627171099185944,"[1.1182145312553844, -0.005599648805890376, 0.03394017656011364, -0.0026841504194845375]","[0.13002617541426914, 0.0132587607829639, 0.00709069456783814, 0.0035605435213815675]",none,0,The recent experiences in treating patients with stones associated with renal failure suggest that there are problems related to neglected renal calculi in Pakistan.
ragbench_Qwen2.5-0.5B-Instruct,16,16,pubmedqa,1.9614087343215942,22,0.551941454410553,0.11712117493152618,"[0.5231960551993159, 0.18136016619047785, 0.12575515901500528, 0.09590140250061681]","[0.12000879755479135, 0.012113759207171493, 0.011036222703379199, 0.009840572292639328]",none,0,Factors such as changes in socioeconomic conditions and incomplete literature on the subject contribute to the lack of attention to this issue.
ragbench_Qwen2.5-0.5B-Instruct,16,16,pubmedqa,1.1946669816970825,54,1.6676745414733887,0.2040625363588333,"[0.6441689939442936, 0.03843384606659162, 0.7011717602543757, 0.5552647235497177]","[0.07490680476072427, 0.019184228237126837, 0.10021523433584258, 0.06637075982748515]",none,0,"Suggestions to avert this tragedy include addressing the clinical picture of bladder calculi, evaluating the impact of interventions on renal recoverability in infants with urolithiasis, and assessing whether asymptomatic renal calculi found during preventive check-ups may cause symptoms and affect renal function."
ragbench_Qwen2.5-0.5B-Instruct,16,16,pubmedqa,0.6584276556968689,20,0.12277600914239883,0.024211447685956955,"[0.24514232544897824, 0.06562309037835803, 0.14276124775715288, 0.07393774578085868]","[0.03516260022397546, 0.005667397095407978, 0.009509754794225955, 0.0072426642052960235]",none,1,"By addressing these factors, it is possible to avert the tragedy of neglected renal calculi in Pakistan."
ragbench_Qwen2.5-0.5B-Instruct,17,17,pubmedqa,1.8002792596817017,33,0.013783725909888744,0.06946402788162231,"[-0.10906454174442898, -0.03516173646196628, -0.044540194459290375, -0.09479599342508167]","[0.013701548311690782, 0.0035369017901756756, 0.006019835773966778, 0.005261265664917015]",none,0,"Based on the context provided, the key findings regarding the dietary treatment of hypercholesterolemia and the ability to predict long-term success are: 1."
ragbench_Qwen2.5-0.5B-Instruct,17,17,pubmedqa,0.2426520437002182,32,1.0039931535720825,0.17633387446403503,"[1.2255625118505122, -0.013899208973725763, -0.006982201699656798, -0.00372339679279321]","[0.17328006584295963, 0.0018075204735659156, 0.0007887986527599367, 0.0008108421808117328]",none,0,"Primary dyslipidemias, including hypercholesterolemia, are major risk factors for cardiovascular disease and should be addressed early in life. 2."
ragbench_Qwen2.5-0.5B-Instruct,17,17,pubmedqa,0.27957284450531006,46,1.3236291408538818,0.23890507221221924,"[1.3527922974345805, -0.006700577481949395, -0.002107632083330511, 0.005127338636829454]","[0.23570028562644635, 0.006227831822622707, 0.0025950488642921678, 0.0013466074751545482]",none,0,"In a study of 348 patients with primary hypercholesterolemia, 224 (65%) needed either dietary therapy (n=106) or drug therapy (n=118)."
ragbench_Qwen2.5-0.5B-Instruct,17,17,pubmedqa,0.39665183424949646,40,1.7157714366912842,0.30427154898643494,"[0.04281168906891253, 1.784437983098178, 0.005631222488000276, 0.011152167265572643]","[0.011375124304791484, 0.302302580416017, 0.0018264387057598697, 0.0020797257929942247]",none,0,"However, only 16 patients (13.6%) had ever had cholesterol-lowering drug regimens prescribed during the 5-year study period, suggesting a preference for dietary therapy. 3."
ragbench_Qwen2.5-0.5B-Instruct,17,17,pubmedqa,0.4657779633998871,45,1.940531611442566,0.2953644096851349,"[0.05603171117658753, 1.466121354311407, 0.7792553300890884, 0.0016245623923168751]","[0.0142856392277761, 0.21836110108997925, 0.10727141338921659, 0.003185674162543566]",none,0,"In a study of 96 hypercholesterolemic individuals aged 30-65, baseline nutritional intake was evaluated using three-day food diaries, and lipoprotein levels were evaluated at six weeks and every three months for one year."
ragbench_Qwen2.5-0.5B-Instruct,18,18,pubmedqa,1.2739574909210205,24,0.6521978974342346,0.08210889995098114,"[-0.023006916491416025, -0.02723774311342216, -0.02913509860945851, 0.030921160249742268, 0.004476869917501365]","[0.016166409728346782, 0.0049921973732930764, 0.004266984668764924, 0.008564657664010156, 0.0039058225155912396]",none,1,"No, the text does not mention sectioning the cochlear efferent system during vestibular neurectomy."
ragbench_Qwen2.5-0.5B-Instruct,18,18,pubmedqa,0.8905516862869263,61,1.4312020540237427,0.21010175347328186,"[1.5148627802636092, 0.023078100737084092, -0.014043929793783196, -0.002740063995946405, -0.0306699820540103]","[0.17412441194027614, 0.012090968959453632, 0.004541583841374318, 0.006400673659803287, 0.002821528023927568]",none,1,"The focus of the text is on investigating the impact of different cochleostomy techniques on vestibular receptor integrity and vertigo after cochlear implantation, as well as evaluating the efficacy of vestibular neurectomy for vestibular deafferentation and functioning after surgery in patients with Meniere disease."
ragbench_Qwen2.5-0.5B-Instruct,19,19,finqa,1.0692204236984253,31,0.7757678627967834,0.10214757174253464,"[0.7765609387312115, 0.004551419964569035, -0.004897399496375358, 0.0189880943411657]","[0.07456852835809602, 0.0018631892016709307, 0.0017394232123816408, 0.002412165051546547]",none,0,"To find the proportion of total global headquarters leases to total other operating leases, we need to add up the payments due by period for each type of lease."
ragbench_Qwen2.5-0.5B-Instruct,19,19,finqa,0.8370317816734314,15,1.7345384359359741,0.20676660537719727,"[1.5166853162149587, -0.06624505275782819, -0.02928932705350841, 0.023957828032628945]","[0.21082640998065472, 0.0020078232244486573, 0.0011935817354242317, 0.0010394968992234984]",none,0,Total global headquarters operating lease payments due by period: $40859
ragbench_Qwen2.5-0.5B-Instruct,19,19,finqa,0.12403546273708344,14,0.6964003443717957,0.18982663750648499,"[0.7212779428643573, 0.02643787469631726, 0.046820958032705154, 0.028344577565024207]","[0.18561889173724921, 0.0010262850910943858, 0.0037435557419322712, 0.0014976286153601645]",none,0,Total other operating lease payments due by period: $29808
