model,resp_id,orig_idx,domain,mean_surprisal,n_tok,gap,jsd_noctx,chunk_drops,chunk_jsds,sent_type,label,sent_text
ragbench_Qwen2.5-1.5B-Instruct,12,12,pubmedqa,1.4038604497909546,22,1.4439440965652466,0.13078948855400085,"[0.6098247678019106, 0.036392818597960286, -0.03465140446364372, 0.06815180824262577]","[0.07038203193224035, 0.006261604697039564, 0.002271397249501206, 0.00404259344757272]",none,0,"Yes, the study mentioned in the context indicates that Functional Reach (FR) is intended to assess dynamic balance."
ragbench_Qwen2.5-1.5B-Instruct,12,12,pubmedqa,0.594269871711731,19,1.9723882675170898,0.2723761200904846,"[2.0553663921411114, 0.2042720903209556, 0.021994186337427602, 0.06869589456111594]","[0.27572587195082204, 0.018798044160336615, 0.005639138813904017, 0.014029765619709093]",none,0,The study examined the extent to which FR measures dynamic balance and also described movement strategies used during FR.
ragbench_Qwen2.5-1.5B-Instruct,12,12,pubmedqa,0.3963010013103485,21,1.7067785263061523,0.2607947289943695,"[0.33941185313908917, 1.7852312339258614, 0.10108602334107022, -0.049605303112825606]","[0.05881434705952415, 0.24213334768457917, 0.01963757281557069, 0.00837622922995522]",none,1,"Additionally, the study measured associations between measures of static and dynamic balance and performance of mobility tasks in older adults."
ragbench_Qwen2.5-1.5B-Instruct,12,12,pubmedqa,0.4392679035663605,28,1.598372459411621,0.2298646867275238,"[0.1635228324220017, 0.0670270279208905, -0.02366532882167251, 1.1813750351887262]","[0.02616940042675456, 0.013620521140170792, 0.012899765309287301, 0.1888188902750179]",none,1,"The results of the study showed significant improvements in dynamic balance and sensory integration capabilities in the intervention group, indicating that FR can indeed measure dynamic balance."
ragbench_Qwen2.5-1.5B-Instruct,13,13,pubmedqa,1.0244990587234497,42,1.0689409971237183,0.13596084713935852,"[0.8362992456721129, -0.013943099310543923, -0.008774311935992176, -0.01917734978382582]","[0.1265809277537344, 0.0037727814037362166, 0.0037375332021094025, 0.004413025452253787]",none,0,"Based on the provided context, obliterative bronchiolitis (OB) is described as an airway-based pathology associated with acute rejection, while problematic severe asthma (PSA) is not specifically mentioned."
ragbench_Qwen2.5-1.5B-Instruct,13,13,pubmedqa,1.4052973985671997,31,1.4989322423934937,0.1904599517583847,"[-0.08705757016891326, 0.6288066512339766, 0.33125136322973225, 0.01778557798887402]","[0.04880630962347896, 0.0818547948637564, 0.04813190135670201, 0.004365629681358763]",none,0,"The study focuses on histological and clinical aspects of OB after lung transplantation, with survival rates and factors such as bronchial artery revascularization impacting outcomes."
ragbench_Qwen2.5-1.5B-Instruct,13,13,pubmedqa,0.47148218750953674,24,0.2977258861064911,0.0448233000934124,"[0.09186457941662714, 0.04195422316964444, -0.019534937227945193, 0.03325677517871858]","[0.006212427803575338, 0.0030839221997496225, 0.003108660165428508, 0.005977185562519101]",none,0,"The information does not directly address the clinical, radiological, and physiological differences between OB and PSA in adolescents and young adults."
ragbench_Qwen2.5-1.5B-Instruct,13,13,pubmedqa,1.2580054998397827,33,1.0181738138198853,0.17346762120723724,"[-0.025738148824364707, -0.09359865806816908, 1.4274285175486126, 0.0006961403138451384]","[0.01451283885092399, 0.011155895833632823, 0.1431152258636082, 0.014427582939790991]",none,0,"However, it does mention that OB is correlated to rejections, infections, observation time post-transplant, and the development of bronchiolitis obliterans syndrome."
ragbench_Qwen2.5-1.5B-Instruct,13,13,pubmedqa,1.4478200674057007,18,-0.09796703606843948,0.028000228106975555,"[-0.06660869229623738, -0.024214992804142337, 0.0069929210819989545, -0.007463100809319358]","[0.0039317185872328585, 0.001232235878332075, 0.007344291869938186, 0.0010605405065133608]",none,0,"On the other hand, no direct correlation between PSA and OB is established in the text provided."
ragbench_Qwen2.5-1.5B-Instruct,13,13,pubmedqa,1.5302690267562866,47,0.3811347782611847,0.05890849232673645,"[-0.03382399166095754, 0.026971507213757115, -0.04341644952426655, 0.30212571972267743]","[0.009509963152426125, 0.004207714887599572, 0.00515765440420008, 0.030500243655935382]",none,0,"Therefore, while the given context offers insights into OB, lung transplantation outcomes, and clinical issues related to COPD and asthma in older individuals, it does not directly address the specifics of the early origins of the overlap syndrome between OB and PSA in adolescents and young adults."
ragbench_Qwen2.5-1.5B-Instruct,14,14,finqa,1.1546915769577026,60,0.3039705157279968,0.07130403816699982,"[-0.008872470639228898, -0.007331090595350058, -0.009229269637095664, -0.01896255371696801, 0.22126592860149685]","[0.006527259895885133, 0.0020371461603720794, 0.001711628220698458, 0.004251348046428423, 0.045974216075218045]",none,0,"To calculate the percentage of future commitments for service, maintenance, and other business enhancement capital expenditure contracts that are paid in the first year to the third year, we need to add up the amounts for less than 1 year and 1-3 years from the ""other"" category in the context."
ragbench_Qwen2.5-1.5B-Instruct,14,14,finqa,1.7921394109725952,4,0.5842633247375488,0.08212976157665253,"[0.07009467855095863, 0.009547637775540352, 0.03408216871321201, 0.04291193373501301, -0.025699352845549583]","[0.005199744366109371, 0.003802191211434547, 0.003501531755318865, 0.006273066042922437, 0.04734966717660427]",none,0,From the given context:
ragbench_Qwen2.5-1.5B-Instruct,14,14,finqa,1.4698874950408936,15,-0.026452405378222466,0.0600789375603199,"[0.052023186777175094, 0.021491027303272858, 0.051925120791808395, 0.049515922191009545, -0.029789425335669268]","[0.004539856922072734, 0.0037539725579714893, 0.005533751910479623, 0.007739722965000814, 0.08078985244889433]",none,0,"- For less than 1 year: $248,107"
ragbench_Qwen2.5-1.5B-Instruct,14,14,finqa,0.972231924533844,15,0.018538225442171097,0.005362026393413544,"[0.025779814296402036, 0.031005026889033616, 0.02293999419780448, 0.02912698391980181, 0.03806677993852645]","[0.00068715505306803, 0.0016702718586808867, 0.0009980351217867185, 0.0022429330361925775, 0.005472435235666732]",none,0,"- For 1-3 years: $433,161"
ragbench_Qwen2.5-1.5B-Instruct,14,14,finqa,0.24910226464271545,32,0.010349776595830917,0.006678557954728603,"[-0.0014654286941322425, -0.00736941612967712, -0.008785497668100106, -0.001708301372900678, 0.04376599123361302]","[0.00011415512603107913, 0.00015384128607109915, 0.00014877526266099395, 0.0001816798943474751, 0.002210279365730372]",none,0,"Adding these two amounts gives us $248,107 + $433,161 = $681,268."
ragbench_Qwen2.5-1.5B-Instruct,14,14,finqa,0.921391487121582,45,0.1530538946390152,0.05440253019332886,"[0.00792277678847313, 0.045385195087227555, 0.030218751343070633, 0.04435570400673896, 0.13227097607062507]","[0.010274160813221696, 0.0028627280468855234, 0.0036431060875960005, 0.004284577943609393, 0.03840835275542405]",none,0,"To calculate the percentage, we need to divide this total amount by the total future commitments for these contracts, which is $1,381,518 (the total from the ""other"" category in the context)."
ragbench_Qwen2.5-1.5B-Instruct,14,14,finqa,0.4644906520843506,8,0.04077639430761337,0.02328958734869957,"[-0.0036249186377972364, -0.0012897662818431854, 0.003414962673559785, 0.005972758401185274, 0.06234625284560025]","[0.0005698310562252118, 0.00021589616744677187, 0.00015122164001013516, 0.00017621524875721661, 0.00457462907070294]",none,0,"Therefore, the percentage is calculated as follows:"
ragbench_Qwen2.5-1.5B-Instruct,14,14,finqa,0.0052247559651732445,14,0.0011023585684597492,0.0002266309893457219,"[0.0003761442692068938, 0.00011299243695767862, 2.6310134022164027e-05, 0.00047085920752059404, 0.0010786560622883762]","[2.6264224737409287e-05, 3.856055426711334e-07, 2.321592002577485e-06, 9.048382885623596e-06, 8.684021599845795e-05]",none,0,"($681,268 / $1,381,518) * 100 ≈ 49.33%"
ragbench_Qwen2.5-1.5B-Instruct,15,15,hotpotqa,0.4440388083457947,29,0.2737236022949219,0.11876963078975677,"[0.02669192544209213, -0.025558095833197323, 0.020910505265733105, 0.25635595528402866, -0.008080905362319379]","[0.006087471470701483, 0.005119758266675553, 0.028784262006961946, 0.06976778752910158, 0.0018753398097832643]",none,1,"Śivarāma Swami conducts courses on Vaishnava Theology at Bhaktivedanta Manor in Hertfordshire, England."
ragbench_Qwen2.5-1.5B-Instruct,16,16,pubmedqa,1.908489465713501,26,0.9794797301292419,0.15109147131443024,"[1.0176895759874383, 0.0569786502343889, 0.13795273954747245, 0.016977826172548633]","[0.14089193400622418, 0.006329457128721025, 0.0050573456105317185, 0.0033658729344097083]",none,0,The recent experiences in treating patients with stones associated with renal failure suggest that there are problems related to neglected renal calculi in Pakistan.
ragbench_Qwen2.5-1.5B-Instruct,16,16,pubmedqa,1.7692722082138062,22,0.6596963405609131,0.12710003554821014,"[0.6443972465137697, 0.05268916848316704, -0.038264747579391536, -0.009664159846248698]","[0.12557112151460553, 0.024884044569262187, 0.007648378354402171, 0.009290068243568716]",none,0,Factors such as changes in socioeconomic conditions and incomplete literature on the subject contribute to the lack of attention to this issue.
ragbench_Qwen2.5-1.5B-Instruct,16,16,pubmedqa,1.0534155368804932,54,1.6129873991012573,0.2292981743812561,"[0.4899075632185688, 0.02049626211279516, 0.7784756727457904, 0.5874863368141329]","[0.0800017974124111, 0.012837779156796016, 0.11863805126346573, 0.05954140974837106]",none,0,"Suggestions to avert this tragedy include addressing the clinical picture of bladder calculi, evaluating the impact of interventions on renal recoverability in infants with urolithiasis, and assessing whether asymptomatic renal calculi found during preventive check-ups may cause symptoms and affect renal function."
ragbench_Qwen2.5-1.5B-Instruct,16,16,pubmedqa,0.5543766021728516,20,-0.05628380924463272,0.028791319578886032,"[0.09091718911731732, -0.04688537849797285, 0.010667637150982045, 0.03153529975897982]","[0.01347243222699035, 0.0016082740384717909, 0.0037652102195465885, 0.001556720723442595]",none,1,"By addressing these factors, it is possible to avert the tragedy of neglected renal calculi in Pakistan."
ragbench_Qwen2.5-1.5B-Instruct,17,17,pubmedqa,1.7093589305877686,33,0.0030605648644268513,0.07633142173290253,"[-0.06728728821327891, -0.013525468458365967, -0.0020855828689270834, -0.02380212830130955]","[0.027382393797065956, 0.005818373897373486, 0.007415594352381025, 0.0059907142969314355]",none,0,"Based on the context provided, the key findings regarding the dietary treatment of hypercholesterolemia and the ability to predict long-term success are: 1."
ragbench_Qwen2.5-1.5B-Instruct,17,17,pubmedqa,0.18543577194213867,32,0.8277431130409241,0.1560986042022705,"[1.1235411370475958, 0.0034117670856943505, 0.012059406447860965, 0.027787199650646244]","[0.16926335630199674, 0.001393914115659367, 0.00039228362788201743, 0.0011169000714913446]",none,0,"Primary dyslipidemias, including hypercholesterolemia, are major risk factors for cardiovascular disease and should be addressed early in life. 2."
ragbench_Qwen2.5-1.5B-Instruct,17,17,pubmedqa,0.2912670969963074,46,1.0876977443695068,0.2244635671377182,"[1.0723804408202262, -0.02693667619844884, -0.004682795256742437, 0.0061804995980310196]","[0.22304274723738554, 0.012084145793938924, 0.002067534836393253, 0.003220214118986011]",none,0,"In a study of 348 patients with primary hypercholesterolemia, 224 (65%) needed either dietary therapy (n=106) or drug therapy (n=118)."
ragbench_Qwen2.5-1.5B-Instruct,17,17,pubmedqa,0.3969913423061371,40,1.6170556545257568,0.29528552293777466,"[0.028381413246142982, 1.720840230378235, 0.01032582698708211, 0.00312862901241715]","[0.011235098436191037, 0.30031112466595006, 0.0007806734266074145, 0.0007933559008382219]",none,0,"However, only 16 patients (13.6%) had ever had cholesterol-lowering drug regimens prescribed during the 5-year study period, suggesting a preference for dietary therapy. 3."
ragbench_Qwen2.5-1.5B-Instruct,17,17,pubmedqa,0.30689483880996704,45,1.7497425079345703,0.3036215305328369,"[0.009200241426736335, 1.4012505525842749, 0.7655942465936789, 0.03306664908101816]","[0.007203306416627066, 0.23569078780613684, 0.0985045270453633, 0.00573262434641527]",none,0,"In a study of 96 hypercholesterolemic individuals aged 30-65, baseline nutritional intake was evaluated using three-day food diaries, and lipoprotein levels were evaluated at six weeks and every three months for one year."
ragbench_Qwen2.5-1.5B-Instruct,18,18,pubmedqa,1.365246295928955,24,0.28762656450271606,0.08024471998214722,"[0.017282181357681264, 0.023065449144174483, -0.003662845232838663, -0.04096493431107243, -0.04260679131055175]","[0.0025374519080010316, 0.002093317855136926, 0.001988097213655967, 0.0019654433314754507, 0.0015243799608051962]",none,1,"No, the text does not mention sectioning the cochlear efferent system during vestibular neurectomy."
ragbench_Qwen2.5-1.5B-Instruct,18,18,pubmedqa,0.911403238773346,61,1.163570523262024,0.22132043540477753,"[1.3487116392629344, -0.08213423383054372, -0.03611287343471945, -0.021187140058775752, -0.02509800751868468]","[0.21216910952305207, 0.013844234571142451, 0.004910248111814251, 0.004596994649281457, 0.0025144912419669766]",none,1,"The focus of the text is on investigating the impact of different cochleostomy techniques on vestibular receptor integrity and vertigo after cochlear implantation, as well as evaluating the efficacy of vestibular neurectomy for vestibular deafferentation and functioning after surgery in patients with Meniere disease."
ragbench_Qwen2.5-1.5B-Instruct,19,19,finqa,1.1995090246200562,31,0.6112602949142456,0.10108770430088043,"[0.5828971586527205, -0.013579206029985911, -0.010479440413849173, -0.01154719593027802]","[0.08428385729303045, 0.001329018117420703, 0.0009794017864292513, 0.0008275062560356204]",none,0,"To find the proportion of total global headquarters leases to total other operating leases, we need to add up the payments due by period for each type of lease."
ragbench_Qwen2.5-1.5B-Instruct,19,19,finqa,0.38618162274360657,15,1.8219887018203735,0.21504417061805725,"[1.5514295472453037, -0.009414837354173262, -0.01629711518471595, 0.021380587983488415]","[0.22179681214814384, 0.0019778499624711304, 0.0013939532508629783, 0.0024421822402776647]",none,0,Total global headquarters operating lease payments due by period: $40859
ragbench_Qwen2.5-1.5B-Instruct,19,19,finqa,0.2025434523820877,14,0.6189178824424744,0.21710802614688873,"[0.6741180596000049, 0.009289991782030224, -0.006570717030886694, -0.0017691733644044558]","[0.20029228819579917, 0.00011682124025875445, 9.104543126373496e-05, 0.00012768301336661483]",none,0,Total other operating lease payments due by period: $29808
