model,resp_id,orig_idx,domain,mean_surprisal,n_ans,gap,jsd_noctx,chunk_drops,chunk_jsds,label
ragbench_Qwen2.5-1.5B-Instruct,86,86,pubmedqa,0.7542157173156738,92,0.7274777889251709,0.12011085450649261,"[0.6868343460364733, 0.028934864933563877, 0.028522238703266607, 0.0488443063234938, 0.022000338834157883]","[0.08743655785227566, 0.0038194898521814818, 0.004351429503531179, 0.004486921352193988, 0.002913429155443821]",1
ragbench_Qwen2.5-1.5B-Instruct,87,87,finqa,1.2423628568649292,29,0.004014691337943077,0.0714571624994278,"[-0.0814972312423222, 0.0808144779745409, -0.05260323718351268, -0.03337369131547568, -0.08468150732331761]","[0.00515521083417329, 0.06551309894908187, 0.0014054545899617897, 0.0007026752595469714, 0.002904760492552229]",1
ragbench_Qwen2.5-1.5B-Instruct,88,88,finqa,0.523730993270874,44,0.2688572108745575,0.0717754065990448,"[-0.01760053325731612, -0.0044342772778236395, -0.015649006795916357, 0.30033825819167637, -0.011142132437664093]","[0.0009311992079778457, 0.0009341463059087118, 0.0009184565429175058, 0.077550997284743, 0.0012280299170881067]",1
ragbench_Qwen2.5-1.5B-Instruct,89,89,pubmedqa,0.7321085333824158,200,0.87363600730896,0.1513819545507431,"[0.534200153088982, -0.0067791389580732185, 0.13601567924911306, 0.03166289795903623, 0.11375934781593515]","[0.08295649702207061, 0.00916135266822831, 0.03253163140192359, 0.01096828914454166, 0.019589251793927998]",1
ragbench_Qwen2.5-1.5B-Instruct,90,90,pubmedqa,0.899379551410675,200,0.7637950778007507,0.1364840567111969,"[0.19998483441771783, 0.0045521293896314315, 0.1745773654725008, 0.26274204814502694, 0.02651614169095268]","[0.03659014986835267, 0.013680892030793644, 0.025214647239122846, 0.050643465731965306, 0.004709008575991369]",1
ragbench_Qwen2.5-1.5B-Instruct,91,91,pubmedqa,0.47452512383461,144,1.577562928199768,0.208041250705719,"[0.6195805200576766, 0.00581849350874819, 0.2988227428635126, 0.8922597414513151]","[0.06913443275083214, 0.005488073035968889, 0.04361433988277725, 0.11403190545391823]",1
ragbench_Qwen2.5-1.5B-Instruct,92,92,finqa,1.2870856523513794,49,0.2391497939825058,0.09966541081666946,"[-0.05382692938258756, -0.04365317400299541, 0.01743647816055254, -0.037955237147093146, 0.20717173135382874]","[0.01280566151962844, 0.008813390229181319, 0.019671143712152606, 0.020102179754794215, 0.07922096073420506]",1
ragbench_Qwen2.5-1.5B-Instruct,93,93,pubmedqa,0.6535927057266235,102,1.054756999015808,0.2238108366727829,"[0.9680149578846207, -0.044154773188088435, -0.04381391327365682, -0.004643743624798698, 0.00465056670812175]","[0.18486769649390744, 0.02326358331243546, 0.004631403638028556, 0.0060594549609974966, 0.0063278652055407565]",1
ragbench_Qwen2.5-1.5B-Instruct,94,94,techqa,1.2104030847549438,200,-0.034381356090307236,0.014584510587155819,"[0.005051282913436808, 0.008607116542348194, 0.009524237134919532, 0.020187230010369605, -0.011164483854108766]","[0.0021595215955886714, 0.001295141806765514, 0.001514011563287312, 0.002203600696784349, 0.0037635549547462687]",1
ragbench_Qwen2.5-1.5B-Instruct,95,95,pubmedqa,0.9042671918869019,82,1.2584470510482788,0.19420234858989716,"[0.6146703502664622, 0.298444054903318, 0.4549252483402597, -0.059357386014254165, -0.05057180805138936]","[0.10276162202766398, 0.05365260214275567, 0.04815531893621513, 0.007704687328233687, 0.005359669396252629]",1
ragbench_Qwen2.5-1.5B-Instruct,96,96,hotpotqa,0.7504948973655701,45,0.6260512471199036,0.11334677040576935,"[0.4815611678473134, 0.2854987921400203, 0.05505571896210313, 0.020624601198748375, 0.08383592677451411]","[0.08444768019269557, 0.0347833766366269, 0.008051586341182176, 0.007095872451767112, 0.011085822804150464]",1
ragbench_Qwen2.5-1.5B-Instruct,97,97,pubmedqa,1.016473412513733,200,1.0368276834487915,0.14281179010868073,"[0.19165085240908128, 0.23241192596791563, 0.3549500211588014, 0.16937723478977829]","[0.037573151734814875, 0.028344599775392706, 0.042314625957531396, 0.030000683594651852]",1
ragbench_Qwen2.5-1.5B-Instruct,98,98,delucionqa,0.7311680912971497,166,1.6943175792694092,0.2525942325592041,"[-0.008668214812488773, -0.021854253105082162, 0.3372322198053761, 0.46555485919741907, -0.0025314317778015335]","[0.010292737622605783, 0.0056426032713660455, 0.05121098134993329, 0.05174001296111109, 0.003244277439709223]",1
ragbench_Qwen2.5-1.5B-Instruct,99,99,techqa,0.9424417614936829,200,0.07536415755748749,0.035613104701042175,"[0.07364785786727567, -0.014292712464961142, -0.006039510153513561, -0.008196087095479926, -0.00903584659526075]","[0.017416747854673672, 0.0030370890391827744, 0.001587403243862866, 0.0012709287763881605, 0.005557096471079035]",1
ragbench_Qwen2.5-1.5B-Instruct,100,100,pubmedqa,1.3808119297027588,85,0.37126657366752625,0.11550084501504898,"[0.14423430938511636, 0.015215461595011328, -0.007820088361383088, 0.006703718561552437, 0.00378970343282323]","[0.03269945396081853, 0.009959240939632337, 0.004692843783918226, 0.014508362281389964, 0.0026138333841171355]",1
ragbench_Qwen2.5-1.5B-Instruct,101,101,pubmedqa,0.8395525217056274,86,0.8770983219146729,0.1759430319070816,"[-0.050955486467003985, -0.07287957830834954, 0.7628258002315877, -0.043451465636767245]","[0.005048180086129878, 0.010820539853115695, 0.1346689875758295, 0.006369305559094287]",1
ragbench_Qwen2.5-1.5B-Instruct,102,102,pubmedqa,0.727367639541626,132,1.354832410812378,0.1972728669643402,"[0.6925256221196846, 0.40719195637675976, 0.38994352773568586, 0.03134630804018974, 0.04987930284751528]","[0.08960177312020833, 0.07630357232286077, 0.04990439911294126, 0.004050649825521765, 0.004087222598775694]",1
ragbench_Qwen2.5-1.5B-Instruct,103,103,techqa,0.7745729684829712,55,0.05434704199433327,0.03347233310341835,"[0.007856287786985789, 0.008582348195026995, -0.013626749841370673, 0.013383095091541525, 0.02491372327382454]","[0.002616290060162059, 0.0015681096465124773, 0.01617497408983168, 0.00843560244539028, 0.003522807235754044]",1
ragbench_Qwen2.5-1.5B-Instruct,104,104,pubmedqa,0.7724527716636658,135,0.7647983431816101,0.11716370284557343,"[0.08119508561466217, 0.22123170194226144, 0.03567042461034665, 0.2736546004675785, 0.0002464616794272674]","[0.022382753261428242, 0.017979504440144203, 0.005765837326071713, 0.042363221769636646, 0.0055802297142991866]",1
ragbench_Qwen2.5-1.5B-Instruct,105,105,pubmedqa,0.9012959003448486,94,1.2113087177276611,0.22030040621757507,"[-0.008258622529246303, -0.014448493502254195, -0.020091332263039843, 1.2319524979363083, -0.039888350561592775]","[0.00490561542960692, 0.0021860202747416044, 0.005288575174524474, 0.19396910298258443, 0.005787730813870952]",1
ragbench_Qwen2.5-1.5B-Instruct,106,106,pubmedqa,1.2059273719787598,155,0.4463217556476593,0.09529706090688705,"[0.07510428531597514, 0.03523764048704064, -0.018516604065466194, 0.2314443332947433, -0.006009896596688782]","[0.038161962509587415, 0.01003885722825498, 0.015901575815039638, 0.02608365470809257, 0.004742323757043854]",1
ragbench_Qwen2.5-1.5B-Instruct,107,107,techqa,1.0404260158538818,200,0.0215366892516613,0.011815072037279606,"[0.0033328956938521513, 0.0018229184245092255, 0.00039719019492622464, -0.001987987516872636, 0.0060936005789972115]","[0.002277791974114365, 0.0002921208163428446, 0.0004807471306818911, 0.00038784779806306347, 0.0007512541061866784]",1
ragbench_Qwen2.5-1.5B-Instruct,108,108,pubmedqa,1.1809347867965698,45,0.7883244752883911,0.15029457211494446,"[0.7302228538234986, 0.04200260465711633, 0.0757865424136172]","[0.12092369846759034, 0.006159472557208624, 0.009134949373166517]",1
ragbench_Qwen2.5-1.5B-Instruct,109,109,pubmedqa,0.7831246256828308,200,1.203211784362793,0.1638527661561966,"[0.6292779228569634, 0.28228188882547445, 0.2601904143614286, 0.09235330865954211, 0.11756405413765152]","[0.07713988691305758, 0.04364800891986121, 0.03640842833078978, 0.012429342774875493, 0.012663898326793798]",1
ragbench_Qwen2.5-1.5B-Instruct,110,110,delucionqa,0.8829831480979919,76,2.1905250549316406,0.2892864942550659,"[1.2222995862135384, 0.20439134462733483, 0.009576222437556825, 0.026893063484940763, 0.008111136298794008]","[0.17857207859167315, 0.029212744624850392, 0.0054285245850146085, 0.0033291961413452796, 0.003360876785253565]",1
ragbench_Qwen2.5-1.5B-Instruct,111,111,finqa,0.5336569547653198,136,0.38644713163375854,0.07192235440015793,"[0.0849190934359887, 0.15676762486372595, -0.003132315859689323, -0.012602961493565304, -0.005063570103449338]","[0.018884351696013702, 0.0246639848295198, 0.0034088228641689466, 0.0004871410828942778, 0.000961352972570286]",1
ragbench_Qwen2.5-1.5B-Instruct,112,112,pubmedqa,0.5263185501098633,122,0.75063556432724,0.12786924839019775,"[0.029474336608696743, 0.5494734863246687, 0.02659564359850056, 0.2669864854111945, 0.00583134919765382]","[0.0037343443733184396, 0.06155363890008227, 0.0021608501732525392, 0.06346319139801368, 0.004347524307720095]",1
ragbench_Qwen2.5-1.5B-Instruct,113,113,pubmedqa,0.6036202907562256,200,0.7131274938583374,0.13004007935523987,"[0.06871978996372469, 0.521086408955816, 0.2280203984491786, -0.017347958226264913]","[0.01984787499867073, 0.08867097350227594, 0.032038676389150984, 0.0031895930801142036]",1
ragbench_Qwen2.5-1.5B-Instruct,114,114,pubmedqa,0.9452536702156067,200,0.7611952424049377,0.12286853790283203,"[0.3497439777070923, 0.2680738716120635, 0.006140780998576929, 0.004892442452382681]","[0.05168182127369367, 0.0428361268003755, 0.006066560235514693, 0.0029192283527662254]",1
ragbench_Qwen2.5-1.5B-Instruct,115,115,pubmedqa,1.0236976146697998,179,0.6612868905067444,0.1323891282081604,"[0.01640566287883125, 0.5273527042632881, -0.017734621737908223, 0.0195416605233706]","[0.012925918841773886, 0.10789933058546808, 0.0069607476379959935, 0.0036757878592427093]",1
ragbench_Qwen2.5-1.5B-Instruct,116,116,finqa,0.7709963321685791,189,0.4407344460487366,0.10058345645666122,"[0.2529417089122011, -0.0010605345926191024, 0.11038812723771155, -0.013103326978192921, -0.004573163766537387]","[0.055692159429091954, 0.0060384477733167186, 0.0190078969761332, 0.0008809656792472817, 0.0005662702934746905]",1
ragbench_Qwen2.5-1.5B-Instruct,117,117,pubmedqa,1.2605246305465698,113,0.6039668321609497,0.0967126339673996,"[0.10126785912343138, 0.046264198189242337, 0.030814045445327568, 0.13646036169317827, 0.0642182364074395]","[0.027126850992006606, 0.016929327130515853, 0.005027021995756961, 0.02482396199417029, 0.007958572880090843]",1
ragbench_Qwen2.5-1.5B-Instruct,118,118,techqa,0.8637632727622986,56,0.01451830379664898,0.03393600136041641,"[-0.020621746480791053, -0.062066947745506695, -0.008213193727296389, -0.010883354547169282]","[0.006754958168750237, 0.021842116822323225, 0.0007649644723264666, 0.004358575028987843]",1
ragbench_Qwen2.5-1.5B-Instruct,119,119,pubmedqa,1.1518259048461914,200,0.8270674347877502,0.13601934909820557,"[0.18612638812432578, 0.2731486966423154, 0.46894523187392223, 0.0015255544710339563, -0.014218624748946241]","[0.0375976076640859, 0.035088635501987826, 0.0677084374737013, 0.004436782363277132, 0.004640131742559958]",1
ragbench_Qwen2.5-1.5B-Instruct,120,120,covidqa,0.8318000435829163,68,0.871917188167572,0.17729589343070984,"[0.010418418410073868, 0.8343102925791754, 0.008992653638602754, 0.024790029215022085]","[0.003991602454813487, 0.14421445277252373, 0.003224921809461989, 0.004312541121083434]",1
ragbench_Qwen2.5-1.5B-Instruct,121,121,pubmedqa,0.5843412280082703,200,1.1004871129989624,0.15740972757339478,"[0.03646398254653377, 0.2930451264440148, 0.09632061898089148, 0.7478580710934577]","[0.01195486858673128, 0.042802771986488325, 0.017942051284867196, 0.10366369005595728]",1
ragbench_Qwen2.5-1.5B-Instruct,122,122,pubmedqa,0.6973488330841064,200,0.85011887550354,0.15781258046627045,"[0.47915018390407454, 0.15429778334748676, 0.3173954156354256]","[0.08704331927012056, 0.03566594483378533, 0.044307110077749616]",1
ragbench_Qwen2.5-1.5B-Instruct,123,123,covidqa,1.1758068799972534,123,2.166325092315674,0.27351948618888855,"[0.03824133312726123, 0.3378931161437137, -0.06804758906030182, 0.606259152711033, 1.097814530995352]","[0.011491474477989828, 0.05136577797653524, 0.00915666748188845, 0.0826256791879943, 0.12017814663996304]",1
ragbench_Qwen2.5-1.5B-Instruct,124,124,pubmedqa,0.8168482780456543,200,1.302186131477356,0.19519968330860138,"[0.7146815935412928, -0.02140419003499499, 0.367822781636699, 0.001011773449930331, 0.2683296544929999]","[0.11005564872909716, 0.005107444069421589, 0.043545396633303285, 0.006275866861651007, 0.03711695782849055]",1
ragbench_Qwen2.5-1.5B-Instruct,125,125,pubmedqa,0.8661746382713318,200,1.2343016862869263,0.16288059949874878,"[0.17179282315236832, 0.2754831439813904, 0.6193773918749775, 0.18806670191958574, -0.021880643296988182]","[0.021647520576538282, 0.03902808828635742, 0.0791749783139123, 0.02963966229694435, 0.0016417349707517558]",1
ragbench_Qwen2.5-1.5B-Instruct,126,126,pubmedqa,1.1775007247924805,97,0.6689597964286804,0.0987328365445137,"[0.13265697810107813, 0.20905119612840437, 0.19987704086352168, 0.07901479898121347, 0.009190640355031457]","[0.018698536125830154, 0.03296727901043759, 0.025792824651412367, 0.017810573531712733, 0.0025480447993085874]",1
ragbench_Qwen2.5-1.5B-Instruct,127,127,pubmedqa,0.96848464012146,200,0.5491856932640076,0.11931516975164413,"[0.212136152007931, 0.005016990010857967, 0.1361086860848843, 0.19491036107316745, 0.02190829204373017]","[0.04578902066127281, 0.01296018267640017, 0.017634992888761757, 0.026204446468737395, 0.011039238757057425]",1
ragbench_Qwen2.5-1.5B-Instruct,128,128,covidqa,0.5276533961296082,24,0.6697412133216858,0.14312846958637238,"[0.012087397412869905, -0.03886484583138857, 0.1424372154010598, -0.04678125561622437]","[0.0051832747344443915, 0.001087286100978228, 0.015653538083322854, 0.013158907046508498]",1
ragbench_Qwen2.5-1.5B-Instruct,129,129,techqa,1.2584114074707031,200,-0.02629169449210167,0.011356314644217491,"[0.008226341884865178, 0.01070341363004104, 0.011521344901416342, 0.011871325100235025, -0.012742232774156719]","[0.0018636520609030783, 0.0009878506777891971, 0.0007927731480880596, 0.0014076467503734591, 0.004165809618703271]",1
ragbench_Qwen2.5-1.5B-Instruct,130,130,pubmedqa,0.7447913885116577,200,1.0690463781356812,0.17035233974456787,"[0.2734256344690689, 0.7818236947654291, 0.11196595993291027, 0.10340782254327507, 0.014623767621444302]","[0.0379518353265718, 0.12077784606067406, 0.018429010305085328, 0.013979493100239538, 0.003047110955453407]",1
ragbench_Qwen2.5-1.5B-Instruct,131,131,pubmedqa,0.5619157552719116,99,0.9449278712272644,0.14906643331050873,"[0.8970953972521356, 0.334154295743174, -0.01155161513832175, 0.01122024600154377, 0.00906717155985668]","[0.1291838283359101, 0.030279329161241316, 0.0021092389337414403, 0.0018561805721554316, 0.0015466256228941057]",1
ragbench_Qwen2.5-1.5B-Instruct,132,132,techqa,1.402408242225647,200,0.021044885739684105,0.04208368808031082,"[-0.02543417666356845, -0.03818667025117975, -0.045896566258263646, -0.027638450917190766, -0.024093677862679214]","[0.008379579508797192, 0.016971682457311347, 0.0033775380477042917, 0.004138411228844063, 0.00298872015321173]",1
ragbench_Qwen2.5-1.5B-Instruct,133,133,techqa,1.100682020187378,200,0.7123546004295349,0.1397472620010376,"[0.20975070785128083, 0.10429494099108524, -0.01832292877903001, 0.0059935022697573, -0.0041666267936261644]","[0.04480485213556989, 0.04592249997539426, 0.00870005271202757, 0.007203341479795, 0.007341029378179229]",1
ragbench_Qwen2.5-1.5B-Instruct,134,134,pubmedqa,0.4448489546775818,199,1.5046552419662476,0.23760350048542023,"[0.3564502363701535, 0.006943971229154145, 0.42047459596333786, 0.8831166404762769]","[0.0532438838783892, 0.004400210348952123, 0.06579059798101594, 0.13101213506587386]",1
ragbench_Qwen2.5-1.5B-Instruct,135,135,pubmedqa,1.1767535209655762,84,0.6000679135322571,0.12009180337190628,"[-0.04887897719239239, 0.15015408011833556, 0.017862447831876557, 0.4215704447779206, -0.002440495349934021]","[0.014136158216945745, 0.017160014496064878, 0.002236079992367005, 0.06722218320783686, 0.004833516480343427]",1
ragbench_Qwen2.5-1.5B-Instruct,136,136,finqa,1.628805160522461,26,-0.10026800632476807,0.04212518781423569,"[-0.038633263387824766, -0.05620269257745419, -0.06892223302901794, -0.11515180196819039]","[0.0035200226097563594, 0.0027911036008670355, 0.023704330131854825, 0.01948536045365647]",1
ragbench_Qwen2.5-1.5B-Instruct,137,137,pubmedqa,0.9055795669555664,37,0.6944414377212524,0.15114416182041168,"[0.6209334599776855, -0.010658128178063733, -0.008610440475987727, -0.010871884312429166]","[0.14695682911386374, 0.003713245948798996, 0.0015596134516995504, 0.0007664044755055417]",1
ragbench_Qwen2.5-1.5B-Instruct,138,138,finqa,0.6949672102928162,181,0.17253760993480682,0.055448658764362335,"[-0.004165344441907164, 0.18086129613447813, -0.0008866862154512529, 0.0028561785508566307, 0.00845469281247566]","[0.0006206720963262553, 0.04512548857967014, 0.0005904921177367548, 0.0007114716358070149, 0.0008755154630592047]",1
ragbench_Qwen2.5-1.5B-Instruct,139,139,pubmedqa,1.327625036239624,84,0.45234575867652893,0.08137843757867813,"[0.1235114294005939, 0.23116322068549217, 0.019514082124526936, -0.006439153271944606]","[0.023343916457566394, 0.026680082927448258, 0.012279484354507774, 0.004231214463929579]",1
ragbench_Qwen2.5-1.5B-Instruct,140,140,pubmedqa,0.5406734347343445,200,0.9631965756416321,0.17700517177581787,"[0.6126420430672215, 0.15700363209275678, 0.2693626172378072, 0.006363291349763926, -0.009375631524070513]","[0.11169474962073579, 0.03634185894376706, 0.04030092282573957, 0.003297073340312835, 0.0046861172884258015]",1
ragbench_Qwen2.5-1.5B-Instruct,141,141,techqa,0.7275850176811218,200,0.03283140808343887,0.014025765471160412,"[-0.023046128667065204, 0.008455619569972442, 0.0024726373691987646, 0.0005745426790826968, -0.004447228353897117]","[0.002826972330827857, 0.0023225934964274586, 0.001980057790199794, 0.000992763005258439, 0.0012840936002695002]",1
ragbench_Qwen2.5-1.5B-Instruct,142,142,pubmedqa,0.7166635990142822,150,0.8680348992347717,0.17941805720329285,"[0.45046303720230374, 0.5242554272651857, 0.00915605514995074, -0.0017218685406419354]","[0.08147968946064826, 0.098661198090176, 0.0025076426791097125, 0.0020480839723572802]",1
