model,resp_id,orig_idx,mean_surprisal,n_ans,gap,jsd_noctx,chunk_drops,chunk_jsds,label,doc_id,summ_model
tofueval_Qwen2.5-1.5B-Instruct,74,74,1.7508167028427124,78,0.7212766408920288,0.1336846649646759,"[-0.01677082542002422, 0.0072398202369535845, 0.0222639731705735, 0.012471604861881739, 0.6762301875785806]","[0.0025486263073107606, 0.0013279588090002337, 0.0004499362514674378, 0.0013909032329870103, 0.12405110694863908]",1,AlamedaCC_09012015_2015-1940,model_C
tofueval_Qwen2.5-1.5B-Instruct,75,75,1.8413023948669434,60,1.872581958770752,0.2773939371109009,"[0.015408255783161925, 0.3682213170681886, 0.26854388916278066, 0.07822508718866933, 0.0006636174929250653]","[0.030450129123376732, 0.04867992041101085, 0.05603908909350442, 0.026337432146677504, 0.02657046556817022]",1,AlamedaCC_09012015_2015-1940,model_D
tofueval_Qwen2.5-1.5B-Instruct,76,76,1.443708896636963,41,1.8692057132720947,0.23960842192173004,"[0.01377246476991653, 0.034620041246653716, 0.0005618519890271184, 0.008722727483517502, 1.468426508218172]","[0.002317203689843642, 0.0024531681993283467, 0.0005860841804405936, 0.0016942611648712446, 0.2232297853487824]",1,AlamedaCC_09012015_2015-1940,model_E
tofueval_Qwen2.5-1.5B-Instruct,77,77,1.698711633682251,84,1.171094298362732,0.1952507346868515,"[-0.04605341171797287, 0.01931184416155572, 0.24182348503278003, 0.15928488926069154, -0.02083105481800712]","[0.022056569565994062, 0.007841631450434403, 0.02511857237593198, 0.017847417817928805, 0.035334810094427994]",0,AlamedaCC_09012015_2015-1940,Model-Extra
tofueval_Qwen2.5-1.5B-Instruct,78,78,0.9976394772529602,136,1.972388505935669,0.2871147692203522,"[0.5148402302227069, 0.45148590703580366, 0.13231443120611844, -0.044175788300420626, 0.00012834993070582105]","[0.07216554684323091, 0.0627699809492937, 0.028833747936742322, 0.008496919163050202, 0.01244441279811593]",0,AlamedaCC_09012015_2015-1940,model_A
tofueval_Qwen2.5-1.5B-Instruct,79,79,2.2038044929504395,44,1.3090541362762451,0.18865181505680084,"[-0.004073033270701258, 0.011283042531100695, 0.01788894932410172, -0.02908330541686155, 1.1636861450970173]","[0.0018030392418495467, 0.0007743245675803998, 0.00031472124799785723, 0.0018231679078904892, 0.16325158856555141]",1,AlamedaCC_09012015_2015-1940,model_B
tofueval_Qwen2.5-1.5B-Instruct,80,80,1.331458568572998,63,2.210294246673584,0.29747268557548523,"[0.06935750622280812, 0.2179528573109969, 0.07838017134504514, 0.03286849663738163, -0.0480381602487002]","[0.03318292439110243, 0.04732391562973113, 0.019018404701906577, 0.017567731490114764, 0.03195685068817872]",0,AlamedaCC_09012015_2015-1940,model_C
tofueval_Qwen2.5-1.5B-Instruct,81,81,2.9782493114471436,28,0.5434404611587524,0.13042017817497253,"[-0.038449955421258765, 0.0009567184791064522, 0.01742100912971572, -0.05929974892673532, 0.5454706344558612]","[0.0016092684240009345, 0.0007507046490218272, 0.0004433594592317799, 0.002535820568255076, 0.08928371139251924]",1,AlamedaCC_09012015_2015-1940,model_D
tofueval_Qwen2.5-1.5B-Instruct,82,82,1.3391599655151367,66,1.102332353591919,0.1589643806219101,"[7.845142086311667e-05, 0.0074710269683705656, 0.0030714117581903174, 0.009510043285968784, 1.0330302235652749]","[0.001920984795562521, 0.0005853844546205199, 0.0008364309892945612, 0.0019164015849588106, 0.15624652056144303]",1,AlamedaCC_09012015_2015-1940,model_E
tofueval_Qwen2.5-1.5B-Instruct,83,83,2.348536968231201,71,0.8517431616783142,0.20121149718761444,"[0.1463308100601737, 0.36851513896852367, 0.005942819571174996, -0.06782652301103874, 0.13255446309774693]","[0.03806991073366256, 0.05129092988493501, 0.021553799587885628, 0.02183643905247894, 0.08435176861387166]",0,AlamedaCC_09012015_2015-1940,Model-Extra
tofueval_Qwen2.5-1.5B-Instruct,84,84,1.5890246629714966,79,0.19932818412780762,0.04938959702849388,"[-0.0021508958500506404, 0.009636697065950182, 0.00022305469408106718, 0.004219005638482992, 0.19293147576545494]","[0.0012331139439894845, 0.0006782409167027265, 0.00035898007125593676, 0.0008782932971405876, 0.028436664750326506]",1,AlamedaCC_09012015_2015-1940,model_A
tofueval_Qwen2.5-1.5B-Instruct,85,85,1.5289485454559326,63,0.7840083241462708,0.13153870403766632,"[-0.004325675643889958, -0.006981030163366259, 0.002409915999686789, -0.0020831577052059214, 0.6842547618296175]","[0.0015501240546250807, 0.0005353870604232096, 0.00027411616099921985, 0.0013292464330393592, 0.12384662981281826]",1,AlamedaCC_09012015_2015-1940,model_B
tofueval_Qwen2.5-1.5B-Instruct,86,86,1.738810658454895,82,0.5217229127883911,0.09017118811607361,"[0.018383360134221885, 0.021041844308123607, 0.011435651939813753, 0.010623991163234545, 0.46118652280853073]","[0.0023893224229723496, 0.0009264320759341195, 0.00041283926338603745, 0.0016820906612643163, 0.06656958459262102]",1,AlamedaCC_09012015_2015-1940,model_C
tofueval_Qwen2.5-1.5B-Instruct,87,87,1.2403262853622437,75,0.7696189284324646,0.12714768946170807,"[0.003786595614850133, -0.0053634575431836615, 0.0008562333842079776, -0.004617672936486391, 0.7780839571170509]","[0.001119812618180731, 0.00033847519678848435, 0.000290300719090529, 0.0011431763722152747, 0.14210697777724515]",1,AlamedaCC_09012015_2015-1940,model_D
tofueval_Qwen2.5-1.5B-Instruct,88,88,1.2518812417984009,60,1.9435248374938965,0.2737915813922882,"[0.1849313392250224, 0.023833952562290504, 0.04807901628349403, -0.04886653701690496, -0.03331947882938948]","[0.02880512701346542, 0.016437182841650137, 0.02291851916637171, 0.02526917134239663, 0.03399504290151422]",0,AlamedaCC_09012015_2015-1940,model_E
tofueval_Qwen2.5-1.5B-Instruct,89,89,2.264681100845337,43,1.47963547706604,0.24157482385635376,"[1.1205576592785589, 0.2508625574680695, 0.008591898857767498, -0.034758560280965335, 0.01786345430259961]","[0.13905414592658796, 0.024216024264649944, 0.0025505584748908555, 0.004280672614989927, 0.0048840790898180405]",0,AlamedaCC_09152020_2020-8293,Model-Extra
tofueval_Qwen2.5-1.5B-Instruct,90,90,2.263253927230835,36,1.0301239490509033,0.26138871908187866,"[0.3629700032373269, -0.06993171460797182, -0.09822121374438414, -0.1421515088909978, 0.0659508119909636]","[0.18889496033726674, 0.046968739910880686, 0.007930432562918414, 0.012719839933197363, 0.009633077544044176]",0,AlamedaCC_09152020_2020-8293,model_A
tofueval_Qwen2.5-1.5B-Instruct,91,91,1.7239508628845215,57,1.7888587713241577,0.25009211897850037,"[1.04165943139825, 0.32998982035320423, 0.03338189217460272, 0.006802886489894215, 0.029539275637042714]","[0.14676086042967845, 0.04895719334245996, 0.0021359207121000715, 0.0051259682201219405, 0.0044129271754633536]",1,AlamedaCC_09152020_2020-8293,model_B
tofueval_Qwen2.5-1.5B-Instruct,92,92,1.477016568183899,58,0.9855677485466003,0.22244161367416382,"[0.7098986014246074, 0.0013816840244168095, -0.004909203150951913, 0.12196037265600572, 0.042565906669238006]","[0.12558368337942802, 0.0273058367298008, 0.0020580761736392434, 0.03282583910510672, 0.007574329123866031]",0,AlamedaCC_09152020_2020-8293,model_C
tofueval_Qwen2.5-1.5B-Instruct,93,93,1.1031805276870728,68,2.256422519683838,0.30386364459991455,"[1.9089791214946137, 0.04688601524890815, 0.007911843156531054, 0.23830419399148894, 0.083633249094295]","[0.23819994033735437, 0.015170160934349386, 0.002472945236666328, 0.03140365494939983, 0.0049399569679769014]",1,AlamedaCC_09152020_2020-8293,model_D
tofueval_Qwen2.5-1.5B-Instruct,94,94,1.682621955871582,34,1.6963788270950317,0.25253334641456604,"[1.257537247313474, 0.039579775821253216, 0.024040507798952816, 0.015169842989587993, 0.03350468880842741]","[0.1672801171137989, 0.02254661382882178, 0.0021894648842884206, 0.003424524560560873, 0.0051089584266104365]",0,AlamedaCC_09152020_2020-8293,model_E
tofueval_Qwen2.5-1.5B-Instruct,95,95,2.2880589962005615,51,0.9493535161018372,0.19676265120506287,"[0.6735443442183382, 0.1977134367574335, -0.011428600906476597, -0.019072109896132686, 0.013144325604205769]","[0.13247566796181834, 0.037547433392239114, 0.003915003001414637, 0.011891869356844052, 0.004547535444009341]",0,AlamedaCC_09152020_2020-8293,Model-Extra
tofueval_Qwen2.5-1.5B-Instruct,96,96,1.6629127264022827,76,1.16474449634552,0.255462110042572,"[0.6491954363757486, 0.18139217968258126, 0.013266342100732081, 0.12923348584662994, 0.04525505342534966]","[0.16522521425416864, 0.024974205605371787, 0.002201337574598932, 0.036309485828489585, 0.005622289511680154]",1,AlamedaCC_09152020_2020-8293,model_A
tofueval_Qwen2.5-1.5B-Instruct,97,97,1.3516578674316406,76,2.500887155532837,0.2839818596839905,"[1.686730439760906, 0.6548507309152659, -0.009347040308248802, 0.008508928394899397, -0.026145774981973534]","[0.20138700645800686, 0.08815922537124415, 0.0025425654574193182, 0.006907028663313871, 0.005084621163886918]",0,AlamedaCC_09152020_2020-8293,model_B
tofueval_Qwen2.5-1.5B-Instruct,98,98,1.7632020711898804,66,1.9786453247070312,0.2953788936138153,"[1.4161574095537617, 0.44818716144917553, -0.0257331726076879, 0.08154655900901189, 0.007214512303031976]","[0.19849477409132857, 0.07603849897011221, 0.002189177496423199, 0.010310992950293625, 0.004878471357007659]",0,AlamedaCC_09152020_2020-8293,model_C
tofueval_Qwen2.5-1.5B-Instruct,99,99,1.6209290027618408,51,1.2643901109695435,0.23657441139221191,"[0.9197743727743406, 0.2912236114816194, -0.033072538395554504, -0.1142816150788313, -0.025614623941174954]","[0.18162067360033546, 0.02372212617587022, 0.003339201976570273, 0.036221894779620976, 0.003269212313661424]",0,AlamedaCC_09152020_2020-8293,model_D
tofueval_Qwen2.5-1.5B-Instruct,100,100,1.1128332614898682,107,2.1289446353912354,0.30225107073783875,"[1.7109898968404909, 0.012169783083094292, 0.003938934423826497, 0.21159716890511956, 0.028255941982702395]","[0.21970201430161113, 0.013174794617831356, 0.001112950621775783, 0.05597001034810715, 0.006968410304512706]",1,AlamedaCC_09152020_2020-8293,model_E
tofueval_Qwen2.5-1.5B-Instruct,101,101,1.0118657350540161,54,2.7892110347747803,0.32571524381637573,"[-0.008809006181696465, 0.042222766862390994, 0.029761676075092208, 2.0393526500815318, 0.041836798076541594]","[0.004658830286572353, 0.0027561284552988312, 0.0015877131610127267, 0.24178332978206324, 0.010164000534140778]",0,AlamedaCC_09152020_2020-8293,Model-Extra
tofueval_Qwen2.5-1.5B-Instruct,102,102,0.9342219233512878,77,2.339688777923584,0.28747883439064026,"[-0.049356285003187776, -0.009855371676049008, -0.01932677857711225, 1.7563106024550128, 0.023379001232085587]","[0.0030563228511538624, 0.002498006023731616, 0.0017416496160885563, 0.21636776741126904, 0.028115704259783804]",1,AlamedaCC_09152020_2020-8293,model_A
tofueval_Qwen2.5-1.5B-Instruct,103,103,0.9503382444381714,66,2.562005043029785,0.29931938648223877,"[0.014587493690145713, 0.010935941727880025, 0.00970340222589915, 1.7978136978733044, 0.1896370175300862]","[0.0044366567428001545, 0.0027962529317087296, 0.00217884691780746, 0.20892089440497907, 0.022231140909314915]",0,AlamedaCC_09152020_2020-8293,model_B
tofueval_Qwen2.5-1.5B-Instruct,104,104,1.2385207414627075,67,2.3973796367645264,0.30183058977127075,"[-0.0309978256504544, 0.009620706464768624, -0.007543826642760715, 1.6604001571514657, 0.12129893318255633]","[0.00351804364326294, 0.003178580610437227, 0.0020388855411473702, 0.21038134959474233, 0.03986951228194581]",1,AlamedaCC_09152020_2020-8293,model_C
tofueval_Qwen2.5-1.5B-Instruct,105,105,0.8975324034690857,54,1.7026091814041138,0.24760761857032776,"[0.0576826604719153, -0.007114360213395061, -0.006691508837657575, 1.0518013108823518, 0.20690433619563042]","[0.004404364223849673, 0.0017845023509468977, 0.0012790086587183733, 0.15596580252248612, 0.03971978085120411]",0,AlamedaCC_09152020_2020-8293,model_D
tofueval_Qwen2.5-1.5B-Instruct,106,106,0.7438541650772095,66,2.537938117980957,0.30052700638771057,"[-0.02380894807538425, 0.013677453888345608, -0.017075039600086078, 1.7527419215047937, 0.18551662618483533]","[0.0050637115565037175, 0.004009573942029778, 0.001980158515597926, 0.21760311589671552, 0.023803658400676355]",1,AlamedaCC_09152020_2020-8293,model_E
tofueval_Qwen2.5-1.5B-Instruct,107,107,1.8692818880081177,53,1.4210126399993896,0.1954106241464615,"[0.38676477328257497, 0.5358335492415309, 0.19957296980790934, -0.0002728228868844146, -0.02683692980116455]","[0.07289183419808275, 0.07951478788582224, 0.024834887277706313, 0.0021155912049234415, 0.007878605960419215]",0,AlamedaCC_09192017_2017-4642,Model-Extra
tofueval_Qwen2.5-1.5B-Instruct,108,108,1.1031486988067627,76,1.6754729747772217,0.2399234026670456,"[0.3494886508930551, 0.6006628338848499, 0.48620415618711976, -0.00496037185173299, 0.0794539468859715]","[0.04820889735421156, 0.09348810659703888, 0.07438793701065399, 0.0016931448315378884, 0.013356700786871824]",0,AlamedaCC_09192017_2017-4642,model_A
tofueval_Qwen2.5-1.5B-Instruct,109,109,0.9738035798072815,99,1.7798768281936646,0.24623586237430573,"[0.3252504666157583, 0.4434894381182573, 0.5731646592213854, 0.18970410311911368, 0.09069071073422079]","[0.0564990439098906, 0.08562658926575291, 0.07342472893599669, 0.02986946413348866, 0.020986179635103942]",0,AlamedaCC_09192017_2017-4642,model_B
tofueval_Qwen2.5-1.5B-Instruct,110,110,1.044766902923584,89,1.5495033264160156,0.22816531360149384,"[0.1259307136107371, 0.4256948819399154, 0.35436423138921247, 0.3916734659521731, 0.10977789686243662]","[0.022053255279209642, 0.07284017179735881, 0.06984689516120664, 0.04731532717453466, 0.02430444569494581]",0,AlamedaCC_09192017_2017-4642,model_C
tofueval_Qwen2.5-1.5B-Instruct,111,111,1.212849497795105,92,1.5466125011444092,0.21479639410972595,"[0.27919921993844066, 0.2726419846269338, 0.47569814511185227, 0.32982693000104, 0.07697198222052501]","[0.04967459558695925, 0.04179200971396352, 0.050743642878982004, 0.03364210482853025, 0.017744389876040517]",1,AlamedaCC_09192017_2017-4642,model_D
tofueval_Qwen2.5-1.5B-Instruct,112,112,1.4146660566329956,64,1.760428786277771,0.2524108588695526,"[0.46110633596708794, 0.20142436865546642, 0.9318725942937363, 0.01793863748480362, 0.009868689221548266]","[0.08571037413821614, 0.04833573573589689, 0.08485012258766744, 0.004784341503203393, 0.006525073101677492]",1,AlamedaCC_09192017_2017-4642,model_E
tofueval_Qwen2.5-1.5B-Instruct,113,113,1.7142804861068726,85,1.443109154701233,0.20327647030353546,"[0.36638192008643217, 0.35721777199146076, 0.34813952370733364, 0.13782590328286032, 0.028538884722066168]","[0.050342259194867976, 0.06761328805291936, 0.038474771417066435, 0.02077912788840609, 0.016107549913096913]",0,AlamedaCC_09192017_2017-4642,Model-Extra
tofueval_Qwen2.5-1.5B-Instruct,114,114,1.2086141109466553,58,2.4685232639312744,0.2969641387462616,"[0.05348248801175064, 1.8315800311573749, 0.011424945907743551, 0.018565573273447405, -0.01935814491524321]","[0.012840037796602952, 0.24465910655221548, 0.002402718665429159, 0.0017316792774840122, 0.006027253527714367]",1,AlamedaCC_09192017_2017-4642,model_A
tofueval_Qwen2.5-1.5B-Instruct,115,115,1.3199630975723267,105,1.8252320289611816,0.23507043719291687,"[0.1549445158208809, 0.24399188233849903, 0.5328965834804833, 0.2617861241174978, 0.23141729363754468]","[0.017734645362308822, 0.04661105659138879, 0.08282663508567306, 0.04710301359198833, 0.042018373117742244]",1,AlamedaCC_09192017_2017-4642,model_B
tofueval_Qwen2.5-1.5B-Instruct,116,116,1.394811749458313,55,1.9660983085632324,0.2533692419528961,"[0.04760730058690321, 0.6415937926027585, 0.9590513519966573, 0.009682649931875693, -0.016623116020557726]","[0.011816667126773112, 0.11558051986609247, 0.11577873812642461, 0.009051793457179387, 0.004282174370361893]",0,AlamedaCC_09192017_2017-4642,model_C
tofueval_Qwen2.5-1.5B-Instruct,117,117,1.3435777425765991,48,1.8695859909057617,0.24031253159046173,"[0.18087210509525184, 0.5616630964674793, 0.8635683686651419, 0.0037163484596476337, -0.02740571900982521]","[0.013461959161107965, 0.09758030811993497, 0.10445162286670022, 0.00181005979529066, 0.003068266683428078]",0,AlamedaCC_09192017_2017-4642,model_D
tofueval_Qwen2.5-1.5B-Instruct,118,118,1.0535917282104492,114,1.3535261154174805,0.21347810328006744,"[-0.01969502894634121, 0.36709669753433144, 0.31466532177028295, 0.17057729845276282, 0.3735147062496835]","[0.00720445164571434, 0.06854408389968587, 0.039212192410472003, 0.025647269963594618, 0.05865674876242017]",1,AlamedaCC_09192017_2017-4642,model_E
tofueval_Qwen2.5-1.5B-Instruct,119,119,1.8194167613983154,68,1.1491883993148804,0.19881939888000488,"[0.07450193414171521, 0.258273667261111, 0.1960457973068782, 0.27434970523579655, -0.07147986745413244]","[0.014843008290401874, 0.0850776437120009, 0.040089749037516706, 0.032064217261284715, 0.008843208362210597]",1,AlamedaCC_09192017_2017-4642,Model-Extra
tofueval_Qwen2.5-1.5B-Instruct,120,120,1.1984623670578003,92,2.0988097190856934,0.30678999423980713,"[0.21721720448826556, 0.919216579483003, 0.8694877941473341, -0.0008764004364579754, -0.05270806522433517]","[0.029787107040078344, 0.14317875525189858, 0.11388994352403213, 0.002480871341032051, 0.005997927706677702]",1,AlamedaCC_09192017_2017-4642,model_A
tofueval_Qwen2.5-1.5B-Instruct,121,121,0.9814326763153076,88,1.585025668144226,0.2474222183227539,"[0.16309676973405243, 0.6780900874906696, 0.22542790736578022, -0.018920580240980846, 0.06432504459191725]","[0.033795730835553754, 0.11743650633491143, 0.06181367421742126, 0.0015099667484047461, 0.010801533220945781]",1,AlamedaCC_09192017_2017-4642,model_B
tofueval_Qwen2.5-1.5B-Instruct,122,122,1.552283763885498,48,1.4922257661819458,0.20396234095096588,"[0.18859210395288528, 0.38529472910738605, 0.46796095464283854, 0.03652051212138, -0.023444132719286397]","[0.020197864519603332, 0.13113899218972117, 0.048528684511367715, 0.0027401873631648734, 0.0033576217298767475]",1,AlamedaCC_09192017_2017-4642,model_C
tofueval_Qwen2.5-1.5B-Instruct,123,123,1.443671703338623,64,1.5609033107757568,0.23853133618831635,"[0.32061263264513506, 0.120020386230129, 0.5927068828759232, 0.034582991894328785, 0.012180673613077175]","[0.03363212401636506, 0.057832040631205395, 0.09225746171661076, 0.00783880778217938, 0.0030933223687785727]",0,AlamedaCC_09192017_2017-4642,model_D
tofueval_Qwen2.5-1.5B-Instruct,124,124,1.37717604637146,45,1.5883150100708008,0.21100620925426483,"[0.5033780746472378, 0.2934633181153913, 0.2729129688917763, 0.014462614628428128, -0.008185723216027126]","[0.06279032037834137, 0.058800168616208896, 0.044199037169184725, 0.0021926475909721274, 0.005746366277677831]",0,AlamedaCC_09192017_2017-4642,model_E
